fight_id	turn	field	sim_value	engine_value	action_context	suspected_reading_corruption
soak-20260805-003056-run003#f9	10	l2.enemy_pool_drop	9	-3	cards=5/5 hand_unresolved=0 n_enemies=1 pool=118->121	1
soak-20260805-003056-run003#f9	10	l2.fanfare_after_turn	25	24	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	10	l2.fanfare_next_open_post_decay	20	24	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	11	l2.enemy_pool_drop	27	20	cards=4/4 hand_unresolved=0 n_enemies=1 pool=121->101	0
soak-20260805-003056-run003#f9	11	l2.fanfare_next_open_post_decay	19	24	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	12	l2.block_at_turn_end	16	9	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	12	l2.fanfare_after_turn	28	24	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	12	l2.fanfare_next_open_post_decay	22	24	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9	13	l2.block_at_turn_end	18	7	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-003056-run003#f9		record.cards_played[Ethereal Spotlight]	0	13	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-004135-run001#f1	1	l2.enemy_pool_drop	6	16	cards=3/4 hand_unresolved=1 n_enemies=1 pool=39->23	0
soak-20260805-004135-run001#f1	1	l2.fanfare_after_turn	0	5	cards=3/4 hand_unresolved=1 n_enemies=1	0
soak-20260805-004135-run001#f1	1	l2.fanfare_next_open_post_decay	0	5	cards=3/4 hand_unresolved=1 n_enemies=1	0
soak-20260805-004135-run001#f1	2	l2.enemy_pool_drop	6	4	cards=5/5 hand_unresolved=0 n_enemies=1 pool=23->19	0
soak-20260805-004135-run001#f1	2	l2.fanfare_after_turn	13	14	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run001#f1	2	l2.fanfare_next_open_post_decay	10	14	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run001#f1		record.cards_played[Ethereal Spotlight]	0	3	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-004135-run001#f1		record.cards_played[Soloist's Solicitation]	2	3	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-004135-run001#f2	1	l2.enemy_pool_drop	6	16	cards=3/4 hand_unresolved=1 n_enemies=1 pool=44->28	0
soak-20260805-004135-run001#f2	1	l2.fanfare_after_turn	0	7	cards=3/4 hand_unresolved=1 n_enemies=1	0
soak-20260805-004135-run001#f2	1	l2.fanfare_next_open_post_decay	0	7	cards=3/4 hand_unresolved=1 n_enemies=1	0
soak-20260805-004135-run001#f2	2	l2.fanfare_after_turn	13	12	cards=4/4 hand_unresolved=1 n_enemies=1	0
soak-20260805-004135-run001#f2	2	l2.fanfare_next_open_post_decay	10	12	cards=4/4 hand_unresolved=1 n_enemies=1	0
soak-20260805-004135-run001#f2		record.cards_played[Ethereal Spotlight]	0	3	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-004135-run001#f2		record.cards_played[Soloist's Solicitation]	1	2	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-004135-run001#f3	1	l2.block_at_turn_end	1	7	cards=4/5 hand_unresolved=1 n_enemies=2	0
soak-20260805-004135-run001#f3	1	l2.enemy_pool_drop	6	8	cards=4/5 hand_unresolved=1 n_enemies=2 pool=52->44	0
soak-20260805-004135-run001#f3	2	l2.enemy_pool_drop	16	22	cards=5/6 hand_unresolved=1 n_enemies=2 pool=44->22	0
soak-20260805-004135-run001#f3	2	l2.fanfare_after_turn	6	11	cards=5/6 hand_unresolved=1 n_enemies=2	0
soak-20260805-004135-run001#f3	2	l2.fanfare_next_open_post_decay	5	11	cards=5/6 hand_unresolved=1 n_enemies=2	0
soak-20260805-004135-run001#f3	3	l2.block_at_turn_end	6	4	cards=3/4 hand_unresolved=1 n_enemies=2	0
soak-20260805-004135-run001#f3	3	l2.enemy_pool_drop	0	17	cards=3/4 hand_unresolved=1 n_enemies=2 pool=22->5	0
soak-20260805-004135-run001#f3	3	l2.fanfare_after_turn	15	22	cards=3/4 hand_unresolved=1 n_enemies=2	0
soak-20260805-004135-run001#f3	3	l2.fanfare_next_open_post_decay	12	22	cards=3/4 hand_unresolved=1 n_enemies=2	0
soak-20260805-004135-run001#f3		record.cards_played[Ethereal Spotlight]	0	4	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-004135-run001#f3		record.cards_played[Matinée Performance]	1	2	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-004135-run001#f4	1	l2.enemy_pool_drop	9	10	cards=3/4 hand_unresolved=1 n_enemies=4 pool=112->102	0
soak-20260805-004135-run001#f4	1	l2.fanfare_after_turn	5	10	cards=3/4 hand_unresolved=1 n_enemies=4	0
soak-20260805-004135-run001#f4	1	l2.fanfare_next_open_post_decay	5	10	cards=3/4 hand_unresolved=1 n_enemies=4	0
soak-20260805-004135-run001#f4	2	l2.block_at_turn_end	6	12	cards=5/6 hand_unresolved=1 n_enemies=4	0
soak-20260805-004135-run001#f4	2	l2.fanfare_after_turn	18	20	cards=5/6 hand_unresolved=1 n_enemies=4	0
soak-20260805-004135-run001#f4	2	l2.fanfare_next_open_post_decay	14	20	cards=5/6 hand_unresolved=1 n_enemies=4	0
soak-20260805-004135-run001#f4	3	l2.block_at_turn_end	15	13	cards=4/4 hand_unresolved=0 n_enemies=4	0
soak-20260805-004135-run001#f4	3	l2.fanfare_after_turn	20	24	cards=4/4 hand_unresolved=0 n_enemies=4	0
soak-20260805-004135-run001#f4	3	l2.fanfare_next_open_post_decay	16	24	cards=4/4 hand_unresolved=0 n_enemies=4	0
soak-20260805-004135-run001#f4	4	l2.block_at_turn_end	19	16	cards=4/4 hand_unresolved=0 n_enemies=4	0
soak-20260805-004135-run001#f4	4	l2.enemy_pool_drop	9	6	cards=4/4 hand_unresolved=0 n_enemies=4 pool=96->90	0
soak-20260805-004135-run001#f4	4	l2.fanfare_after_turn	24	30	cards=4/4 hand_unresolved=0 n_enemies=4	0
soak-20260805-004135-run001#f4	4	l2.fanfare_next_open_post_decay	19	30	cards=4/4 hand_unresolved=0 n_enemies=4	0
soak-20260805-004135-run001#f4	5	l2.block_at_turn_end	7	15	cards=4/5 hand_unresolved=2 n_enemies=4	0
soak-20260805-004135-run001#f4	5	l2.enemy_pool_drop	6	9	cards=4/5 hand_unresolved=2 n_enemies=4 pool=90->81	0
soak-20260805-004135-run001#f4	5	l2.fanfare_after_turn	30	31	cards=4/5 hand_unresolved=2 n_enemies=4	0
soak-20260805-004135-run001#f4	5	l2.fanfare_next_open_post_decay	24	31	cards=4/5 hand_unresolved=2 n_enemies=4	0
soak-20260805-004135-run001#f4	6	l2.enemy_pool_drop	0	13	cards=3/4 hand_unresolved=1 n_enemies=4 pool=81->68	0
soak-20260805-004135-run001#f4	6	l2.fanfare_next_open_post_decay	24	30	cards=3/4 hand_unresolved=1 n_enemies=4	0
soak-20260805-004135-run001#f4	7	l2.fanfare_next_open_post_decay	24	30	cards=4/4 hand_unresolved=0 n_enemies=4	0
soak-20260805-004135-run001#f4	8	l2.block_at_turn_end	9	6	cards=3/4 hand_unresolved=1 n_enemies=4	0
soak-20260805-004135-run001#f4		record.cards_played[Ethereal Spotlight]	0	8	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-004135-run002#f1	3	l1.damage	7	10	card=Chevreuse — Interdiction Fire target=Toadpole target_hp=25->15 n_enemies=2	0
soak-20260805-004135-run002#f1	1	l2.block_at_turn_end	6	7	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-004135-run002#f1	1	l2.fanfare_after_turn	0	5	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-004135-run002#f1	1	l2.fanfare_next_open_post_decay	0	5	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-004135-run002#f1	2	l2.enemy_pool_drop	16	13	cards=5/5 hand_unresolved=0 n_enemies=2 pool=40->27	0
soak-20260805-004135-run002#f1	2	l2.fanfare_after_turn	5	13	cards=5/5 hand_unresolved=0 n_enemies=2	0
soak-20260805-004135-run002#f1	2	l2.fanfare_next_open_post_decay	4	13	cards=5/5 hand_unresolved=0 n_enemies=2	0
soak-20260805-004135-run002#f1	3	l2.enemy_pool_drop	27	18	cards=4/4 hand_unresolved=0 n_enemies=2 pool=27->9	0
soak-20260805-004135-run002#f1	3	l2.fanfare_after_turn	13	19	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-004135-run002#f1	3	l2.fanfare_next_open_post_decay	10	19	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-004135-run002#f1	4	l2.fanfare_after_turn	25	20	cards=4/4 hand_unresolved=0 n_enemies=2	0
soak-20260805-004135-run002#f1		record.cards_played[Ethereal Spotlight]	0	5	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-004135-run002#f1		record.cards_played[Soloist's Solicitation]	4	5	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-004135-run002#f2	4	l1.damage	7	10	card=Chevreuse — Interdiction Fire target=Seapunk target_hp=16->6 n_enemies=1	0
soak-20260805-004135-run002#f2	1	l2.enemy_pool_drop	16	13	cards=4/4 hand_unresolved=0 n_enemies=1 pool=46->33	0
soak-20260805-004135-run002#f2	1	l2.fanfare_after_turn	0	7	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f2	1	l2.fanfare_next_open_post_decay	0	7	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f2	2	l2.block_at_turn_end	9	10	cards=6/6 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f2	2	l2.enemy_pool_drop	11	17	cards=6/6 hand_unresolved=0 n_enemies=1 pool=33->16	0
soak-20260805-004135-run002#f2	2	l2.fanfare_after_turn	16	14	cards=6/6 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f2	2	l2.fanfare_next_open_post_decay	13	14	cards=6/6 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f2	3	l2.block_at_turn_end	6	9	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f2	3	l2.fanfare_after_turn	15	19	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f2	3	l2.fanfare_next_open_post_decay	12	19	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f2		record.cards_played[Ethereal Spotlight]	0	4	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-004135-run002#f2		record.cards_played[Soloist's Solicitation]	2	3	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-004135-run002#f3	3	l1.damage	6	10	card=Freminet — Pers, Deploy! target=Sludge Spinner target_hp=18->8 n_enemies=1	0
soak-20260805-004135-run002#f3	1	l2.enemy_pool_drop	16	13	cards=5/5 hand_unresolved=0 n_enemies=1 pool=38->25	0
soak-20260805-004135-run002#f3	1	l2.fanfare_after_turn	0	6	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f3	1	l2.fanfare_next_open_post_decay	0	6	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f3	2	l2.block_at_turn_end	5	10	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f3	2	l2.fanfare_after_turn	7	15	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f3	2	l2.fanfare_next_open_post_decay	6	15	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f3	3	l2.enemy_pool_drop	25	23	cards=4/4 hand_unresolved=0 n_enemies=1 pool=25->2	0
soak-20260805-004135-run002#f3	3	l2.fanfare_after_turn	15	23	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f3	3	l2.fanfare_next_open_post_decay	12	23	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f3	4	l2.block_at_turn_end	14	16	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f3		record.cards_played[Ethereal Spotlight]	0	4	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-004135-run002#f4	2	l1.damage	7	2	card=Chevreuse — Interdiction Fire target=Punch Construct target_hp=55->53 n_enemies=1	0
soak-20260805-004135-run002#f4	3	l1.damage	6	12	card=Soloist's Solicitation target=Punch Construct target_hp=44->32 n_enemies=1	0
soak-20260805-004135-run002#f4	1	l2.enemy_pool_drop	0	-8	cards=5/5 hand_unresolved=0 n_enemies=1 pool=55->63	1
soak-20260805-004135-run002#f4	1	l2.fanfare_after_turn	9	8	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f4	1	l2.fanfare_next_open_post_decay	9	8	cards=5/5 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f4	2	l2.enemy_pool_drop	10	13	cards=4/4 hand_unresolved=0 n_enemies=1 pool=63->50	0
soak-20260805-004135-run002#f4	2	l2.fanfare_after_turn	8	12	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f4	2	l2.fanfare_next_open_post_decay	6	12	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f4	3	l2.enemy_pool_drop	21	27	cards=4/4 hand_unresolved=0 n_enemies=1 pool=50->23	0
soak-20260805-004135-run002#f4	3	l2.fanfare_after_turn	12	24	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f4	3	l2.fanfare_next_open_post_decay	10	24	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f4	4	l2.block_at_turn_end	6	7	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f4	4	l2.enemy_pool_drop	10	4	cards=4/4 hand_unresolved=0 n_enemies=1 pool=23->19	0
soak-20260805-004135-run002#f4	4	l2.fanfare_after_turn	25	26	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f4	4	l2.fanfare_next_open_post_decay	20	26	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f4	5	l2.block_at_turn_end	14	11	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f4	5	l2.enemy_pool_drop	15	17	cards=3/3 hand_unresolved=0 n_enemies=1 pool=19->2	0
soak-20260805-004135-run002#f4	5	l2.fanfare_after_turn	26	25	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f4	5	l2.fanfare_next_open_post_decay	21	25	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f4		record.cards_played[Ethereal Spotlight]	0	6	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-004135-run002#f4		record.cards_played[Freminet — Pers, Deploy!]	1	2	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-004135-run002#f5	1	l1.damage	6	0	card=Soloist's Solicitation target=Sewer Clam target_hp=56->56 n_enemies=1	0
soak-20260805-004135-run002#f5	2	l1.damage	7	0	card=Chevreuse — Interdiction Fire target=Sewer Clam target_hp=52->52 n_enemies=1	0
soak-20260805-004135-run002#f5	5	l1.damage	7	10	card=Chevreuse — Interdiction Fire target=Sewer Clam target_hp=36->26 n_enemies=1	0
soak-20260805-004135-run002#f5	1	l2.enemy_pool_drop	12	4	cards=5/5 hand_unresolved=0 n_enemies=1 pool=64->60	0
soak-20260805-004135-run002#f5	2	l2.enemy_pool_drop	16	6	cards=4/4 hand_unresolved=0 n_enemies=1 pool=60->54	0
soak-20260805-004135-run002#f5	2	l2.fanfare_after_turn	9	12	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f5	2	l2.fanfare_next_open_post_decay	7	12	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f5	3	l2.enemy_pool_drop	9	4	cards=3/3 hand_unresolved=0 n_enemies=1 pool=54->50	0
soak-20260805-004135-run002#f5	3	l2.fanfare_after_turn	12	24	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f5	3	l2.fanfare_next_open_post_decay	10	24	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f5	4	l2.enemy_pool_drop	5	14	cards=4/4 hand_unresolved=0 n_enemies=1 pool=50->36	0
soak-20260805-004135-run002#f5	4	l2.fanfare_after_turn	30	26	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f5	4	l2.fanfare_next_open_post_decay	24	26	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f5	5	l2.enemy_pool_drop	17	19	cards=4/4 hand_unresolved=0 n_enemies=1 pool=36->17	0
soak-20260805-004135-run002#f5	5	l2.fanfare_after_turn	26	24	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f5	5	l2.fanfare_next_open_post_decay	21	24	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run002#f5		record.cards_played[Ethereal Spotlight]	0	6	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-004135-run002#f5		record.cards_played[Soloist's Solicitation]	2	3	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-004135-run002#f6	1	l2.block_at_turn_end	10	8	cards=5/5 hand_unresolved=0 n_enemies=2	0
soak-20260805-004135-run002#f6	1	l2.enemy_pool_drop	10	7	cards=5/5 hand_unresolved=0 n_enemies=2 pool=94->87	0
soak-20260805-004135-run002#f6	1	l2.fanfare_after_turn	0	3	cards=5/5 hand_unresolved=0 n_enemies=2	0
soak-20260805-004135-run002#f6	1	l2.fanfare_next_open_post_decay	0	3	cards=5/5 hand_unresolved=0 n_enemies=2	0
soak-20260805-004135-run002#f6	2	l2.fanfare_after_turn	4	10	cards=5/5 hand_unresolved=0 n_enemies=2	0
soak-20260805-004135-run002#f6	2	l2.fanfare_next_open_post_decay	3	10	cards=5/5 hand_unresolved=0 n_enemies=2	0
soak-20260805-004135-run002#f6		record.cards_played[Ethereal Spotlight]	0	3	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-004135-run003#f1	4	l1.damage	7	0	card=Chevreuse — Interdiction Fire target=Seapunk target_hp=19->19 n_enemies=1	0
soak-20260805-004135-run003#f1	1	l2.enemy_pool_drop	19	13	cards=6/6 hand_unresolved=0 n_enemies=1 pool=44->31	0
soak-20260805-004135-run003#f1	1	l2.fanfare_after_turn	0	5	cards=6/6 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run003#f1	1	l2.fanfare_next_open_post_decay	0	5	cards=6/6 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run003#f1	2	l2.block_at_turn_end	7	9	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run003#f1	2	l2.fanfare_after_turn	5	10	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run003#f1	2	l2.fanfare_next_open_post_decay	4	10	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run003#f1	3	l2.enemy_pool_drop	6	-1	cards=3/3 hand_unresolved=0 n_enemies=1 pool=25->26	1
soak-20260805-004135-run003#f1	3	l2.fanfare_after_turn	10	13	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run003#f1	3	l2.fanfare_next_open_post_decay	8	13	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run003#f1	4	l2.enemy_pool_drop	16	13	cards=4/4 hand_unresolved=0 n_enemies=1 pool=26->13	0
soak-20260805-004135-run003#f1	4	l2.fanfare_after_turn	13	20	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run003#f1	4	l2.fanfare_next_open_post_decay	10	20	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run003#f1		record.cards_played[Ethereal Spotlight]	0	5	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-004135-run003#f1		record.cards_played[Soloist's Solicitation]	3	4	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-004135-run003#f2	2	l1.damage	10	11	card=Freminet — Pressurized Floe: Backstroke target=Sludge Spinner target_hp=33->22 n_enemies=1	0
soak-20260805-004135-run003#f2	2	l2.enemy_pool_drop	25	18	cards=3/3 hand_unresolved=0 n_enemies=1 pool=33->15	0
soak-20260805-004135-run003#f2	2	l2.fanfare_next_open_post_decay	5	6	cards=3/3 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run003#f2	3	l2.block_at_turn_end	12	9	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run003#f2	3	l2.enemy_pool_drop	15	10	cards=4/4 hand_unresolved=0 n_enemies=1 pool=15->5	0
soak-20260805-004135-run003#f2	3	l2.fanfare_after_turn	6	10	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run003#f2	3	l2.fanfare_next_open_post_decay	5	10	cards=4/4 hand_unresolved=0 n_enemies=1	0
soak-20260805-004135-run003#f2		record.cards_played[Chevreuse — Interdiction Fire]	1	2	fight.cards_played vs posted play_card actions (same log)	1
soak-20260805-004135-run003#f2		record.cards_played[Ethereal Spotlight]	0	4	fight.cards_played vs posted play_card actions (same log)	1
soak-20260804-224517-run001#f1		xfeed.damage_dealt	46.0	41	soak vs mod feed	1
soak-20260804-224517-run001#f1		xfeed.n_cards_played	16	23	soak vs mod feed	1
soak-20260804-224517-run001#f1		xfeed.outcome	survived	interrupted	soak vs mod feed	1
soak-20260804-224517-run001#f1	3	xfeed.meters.encore	0	5	soak vs mod feed	1
soak-20260804-224517-run001#f1	4	xfeed.meters.encore	0	10	soak vs mod feed	1
soak-20260804-224517-run001#f1	5	xfeed.meters.encore	0	8	soak vs mod feed	1
soak-20260804-224517-run001#f1	6	xfeed.meters.encore	0	5	soak vs mod feed	1
soak-20260804-224517-run001#f2		xfeed.damage_taken	0	6	soak vs mod feed	1
soak-20260804-224517-run001#f2		xfeed.n_cards_played	10	13	soak vs mod feed	1
soak-20260804-224517-run001#f2		xfeed.outcome	survived	interrupted	soak vs mod feed	1
soak-20260804-224517-run001#f2	3	xfeed.meters.encore	0	3	soak vs mod feed	1
soak-20260804-224517-run001#f3		xfeed.n_cards_played	10	15	soak vs mod feed	1
soak-20260804-224517-run001#f3		xfeed.outcome	survived	interrupted	soak vs mod feed	1
soak-20260804-224517-run001#f3	3	xfeed.meters.encore	0	3	soak vs mod feed	1
soak-20260804-224517-run001#f4		xfeed.damage_dealt	34.0	32	soak vs mod feed	1
soak-20260804-224517-run001#f4		xfeed.n_cards_played	16	21	soak vs mod feed	1
soak-20260804-224517-run001#f4		xfeed.outcome	survived	interrupted	soak vs mod feed	1
soak-20260804-224517-run003#f1		xfeed.damage_dealt	41.0	30	soak vs mod feed	1
soak-20260804-224517-run003#f1		xfeed.n_cards_played	16	21	soak vs mod feed	1
soak-20260804-224517-run003#f1		xfeed.outcome	survived	interrupted	soak vs mod feed	1
soak-20260804-224517-run003#f1	2	xfeed.meters.encore	0	5	soak vs mod feed	1
soak-20260804-224517-run003#f1	3	xfeed.meters.encore	0	3	soak vs mod feed	1
soak-20260804-224517-run003#f1	4	xfeed.meters.encore	0	2	soak vs mod feed	1
soak-20260804-224517-run003#f1	5	xfeed.meters.encore	0	1	soak vs mod feed	1
soak-20260804-224517-run003#f2		xfeed.hp_end	52	44	soak vs mod feed	1
soak-20260804-224517-run003#f2		xfeed.hp_lost	8	16	soak vs mod feed	1
soak-20260804-224517-run003#f2		xfeed.damage_dealt	27.0	21	soak vs mod feed	1
soak-20260804-224517-run003#f2		xfeed.n_cards_played	9	14	soak vs mod feed	1
soak-20260804-224517-run003#f2		xfeed.outcome	survived	interrupted	soak vs mod feed	1
soak-20260804-224517-run003#f3		xfeed.damage_dealt	42.0	36	soak vs mod feed	1
soak-20260804-224517-run003#f3		xfeed.n_cards_played	11	17	soak vs mod feed	1
soak-20260804-224517-run003#f3		xfeed.outcome	survived	interrupted	soak vs mod feed	1
soak-20260804-224517-run003#f3	2	xfeed.meters.encore	0	2	soak vs mod feed	1
soak-20260804-224517-run003#f3	3	xfeed.meters.encore	0	1	soak vs mod feed	1
soak-20260804-224517-run003#f4		xfeed.hp_end	13	31	soak vs mod feed	1
soak-20260804-224517-run003#f4		xfeed.hp_lost	24	6	soak vs mod feed	1
soak-20260804-224517-run003#f4		xfeed.damage_dealt	81.0	65	soak vs mod feed	1
soak-20260804-224517-run003#f4		xfeed.n_cards_played	25	35	soak vs mod feed	1
soak-20260804-224517-run003#f4		xfeed.outcome	survived	interrupted	soak vs mod feed	1
soak-20260804-224517-run003#f4	5	xfeed.meters.encore	0	3	soak vs mod feed	1
soak-20260804-224517-run003#f4	7	xfeed.meters.encore	0	3	soak vs mod feed	1
soak-20260804-224517-run003#f4	8	xfeed.meters.encore	0	1	soak vs mod feed	1
soak-20260804-224517-run003#f5		xfeed.damage_dealt	69.0	56	soak vs mod feed	1
soak-20260804-224517-run003#f5		xfeed.n_cards_played	18	24	soak vs mod feed	1
soak-20260804-224517-run003#f5		xfeed.outcome	survived	died	soak vs mod feed	1
soak-20260804-224517-run003#f5	3	xfeed.meters.encore	0	1	soak vs mod feed	1
soak-20260804-224517-run004#f1		xfeed.damage_dealt	39.0	29	soak vs mod feed	1
soak-20260804-224517-run004#f1		xfeed.n_cards_played	15	20	soak vs mod feed	1
soak-20260804-224517-run004#f1		xfeed.outcome	survived	interrupted	soak vs mod feed	1
soak-20260804-224517-run004#f1	5	xfeed.meters.encore	0	4	soak vs mod feed	1
soak-20260804-224517-run004#f2		xfeed.damage_dealt	36.0	34	soak vs mod feed	1
soak-20260804-224517-run004#f2		xfeed.n_cards_played	14	20	soak vs mod feed	1
soak-20260804-224517-run004#f2		xfeed.outcome	survived	interrupted	soak vs mod feed	1
soak-20260804-224517-run004#f2	5	xfeed.meters.encore	0	3	soak vs mod feed	1
soak-20260804-224517-run004#f3		xfeed.hp_end	48	60	soak vs mod feed	1
soak-20260804-224517-run004#f3		xfeed.hp_lost	2	-10	soak vs mod feed	1
soak-20260804-224517-run004#f3		xfeed.n_cards_played	14	20	soak vs mod feed	1
soak-20260804-224517-run004#f3		xfeed.outcome	survived	interrupted	soak vs mod feed	1
soak-20260804-224517-run004#f3	3	xfeed.meters.encore	0	4	soak vs mod feed	1
soak-20260804-224517-run005#f1		xfeed.damage_dealt	51.0	45	soak vs mod feed	1
soak-20260804-224517-run005#f1		xfeed.n_cards_played	18	25	soak vs mod feed	1
soak-20260804-224517-run005#f1		xfeed.outcome	survived	interrupted	soak vs mod feed	1
soak-20260804-224517-run005#f1	6	xfeed.meters.encore	0	5	soak vs mod feed	1
soak-20260804-224517-run005#f2		xfeed.damage_dealt	44.0	34	soak vs mod feed	1
soak-20260804-224517-run005#f2		xfeed.n_cards_played	10	15	soak vs mod feed	1
soak-20260804-224517-run005#f2		xfeed.outcome	survived	interrupted	soak vs mod feed	1
soak-20260804-224517-run005#f2	3	xfeed.meters.encore	0	4	soak vs mod feed	1
soak-20260804-224517-run005#f2	4	xfeed.meters.encore	0	3	soak vs mod feed	1
soak-20260804-224517-run005#f3		xfeed.n_cards_played	12	17	soak vs mod feed	1
soak-20260804-224517-run005#f3		xfeed.outcome	survived	interrupted	soak vs mod feed	1
soak-20260804-224517-run005#f3	3	xfeed.meters.encore	0	4	soak vs mod feed	1
soak-20260804-224517-run005#f3	4	xfeed.meters.encore	0	8	soak vs mod feed	1
